HashOwner,Total Invocation,15min_Alls_g,Ratio
9d846b0f58955b3f971d9360f08f5b84a5f39c5164377e9bbae186e79f5c37a4,1,1,1.0
bda72e30d8ecef84bdbbfcd7ec3a55533a097e656bae6036b988b31835fd4652,2,2,1.0
bda72e30d8ecef84bdbbfcd7ec3a55533a097e656bae6036b988b31835fd4652,289,74,0.2560553633217993
50990f35ebb5044fdb2c390d99147058385e658ab0447dd6ffde4014c3bb5fdd,24,24,1.0
41924850e38a14f4fbedddc3c85453b7da8b4fa0b0332de9dc6b56dd5bb6f0e6,3531,690,0.19541206457094307
41924850e38a14f4fbedddc3c85453b7da8b4fa0b0332de9dc6b56dd5bb6f0e6,1,1,1.0
41924850e38a14f4fbedddc3c85453b7da8b4fa0b0332de9dc6b56dd5bb6f0e6,24,24,1.0
41924850e38a14f4fbedddc3c85453b7da8b4fa0b0332de9dc6b56dd5bb6f0e6,1440,91,0.06319444444444444
41924850e38a14f4fbedddc3c85453b7da8b4fa0b0332de9dc6b56dd5bb6f0e6,1440,91,0.06319444444444444
41924850e38a14f4fbedddc3c85453b7da8b4fa0b0332de9dc6b56dd5bb6f0e6,24,24,1.0
41924850e38a14f4fbedddc3c85453b7da8b4fa0b0332de9dc6b56dd5bb6f0e6,24,24,1.0
41924850e38a14f4fbedddc3c85453b7da8b4fa0b0332de9dc6b56dd5bb6f0e6,24,24,1.0
41924850e38a14f4fbedddc3c85453b7da8b4fa0b0332de9dc6b56dd5bb6f0e6,24,24,1.0
41924850e38a14f4fbedddc3c85453b7da8b4fa0b0332de9dc6b56dd5bb6f0e6,24,24,1.0
41924850e38a14f4fbedddc3c85453b7da8b4fa0b0332de9dc6b56dd5bb6f0e6,587992,187440,0.3187798473448618
41924850e38a14f4fbedddc3c85453b7da8b4fa0b0332de9dc6b56dd5bb6f0e6,24,24,1.0
41924850e38a14f4fbedddc3c85453b7da8b4fa0b0332de9dc6b56dd5bb6f0e6,24,24,1.0
41924850e38a14f4fbedddc3c85453b7da8b4fa0b0332de9dc6b56dd5bb6f0e6,277,62,0.22382671480144403
41924850e38a14f4fbedddc3c85453b7da8b4fa0b0332de9dc6b56dd5bb6f0e6,72,70,0.9722222222222222
41924850e38a14f4fbedddc3c85453b7da8b4fa0b0332de9dc6b56dd5bb6f0e6,24,24,1.0
41924850e38a14f4fbedddc3c85453b7da8b4fa0b0332de9dc6b56dd5bb6f0e6,24,24,1.0
41924850e38a14f4fbedddc3c85453b7da8b4fa0b0332de9dc6b56dd5bb6f0e6,24,24,1.0
41924850e38a14f4fbedddc3c85453b7da8b4fa0b0332de9dc6b56dd5bb6f0e6,720,90,0.125
41924850e38a14f4fbedddc3c85453b7da8b4fa0b0332de9dc6b56dd5bb6f0e6,720,90,0.125
41924850e38a14f4fbedddc3c85453b7da8b4fa0b0332de9dc6b56dd5bb6f0e6,720,90,0.125
41924850e38a14f4fbedddc3c85453b7da8b4fa0b0332de9dc6b56dd5bb6f0e6,144,72,0.5
41924850e38a14f4fbedddc3c85453b7da8b4fa0b0332de9dc6b56dd5bb6f0e6,729,94,0.1289437585733882
41924850e38a14f4fbedddc3c85453b7da8b4fa0b0332de9dc6b56dd5bb6f0e6,650,136,0.20923076923076922
41924850e38a14f4fbedddc3c85453b7da8b4fa0b0332de9dc6b56dd5bb6f0e6,144,72,0.5
d43c8d1400b45b25e3f6dcbdb18a92faf5799b5304976344edb599667083843a,1,1,1.0
a29c61535db7ee760c7a043bfda7c7725969d09632b349e9aae590286d9cc759,288,72,0.25
4ad6fd4f2dbd3badd03972cb77b5c15085646032222b6ec4dfd8dafe4b888c8e,280,70,0.25
8f8d59fe1beaa7bb01e1bf84271e03390d6c687fd98403da626bb8b9c228c708,1,1,1.0
9e490be9e6ef79d199558234de0f69372e85aea6b4c708c22e91d72db04a14c4,1,1,1.0
9e490be9e6ef79d199558234de0f69372e85aea6b4c708c22e91d72db04a14c4,1,1,1.0
9e490be9e6ef79d199558234de0f69372e85aea6b4c708c22e91d72db04a14c4,1,1,1.0
9e490be9e6ef79d199558234de0f69372e85aea6b4c708c22e91d72db04a14c4,96,48,0.5
9e490be9e6ef79d199558234de0f69372e85aea6b4c708c22e91d72db04a14c4,1,1,1.0
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,42,33,0.7857142857142857
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,42,33,0.7857142857142857
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,1,1,1.0
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,306,74,0.24183006535947713
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,87,87,1.0
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,17161,1080,0.06293339548977332
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,40,33,0.825
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,40,33,0.825
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,41,33,0.8048780487804879
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,41,33,0.8048780487804879
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,41,33,0.8048780487804879
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,41,33,0.8048780487804879
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,18,18,1.0
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,41,33,0.8048780487804879
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,41,33,0.8048780487804879
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,41,33,0.8048780487804879
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,41,33,0.8048780487804879
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,40,33,0.825
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,40,33,0.825
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,41,33,0.8048780487804879
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,40,33,0.825
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,40,33,0.825
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,40,33,0.825
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,301,73,0.2425249169435216
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,40,33,0.825
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,40,33,0.825
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,40,33,0.825
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,40,33,0.825
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,41,34,0.8292682926829268
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,40,33,0.825
d6f217f008149af53b953b26a51cb81878d214f5d110268d6186372d43ca800a,40,33,0.825
30d1b49ff33db248e6af2881fa001b5ff1c5cbdcb645635e322ac9b937301b77,92,35,0.3804347826086957
76bd13e0ca7a78ea6a308476af0d2da006f8d4415bd26ce3772d6f5ea8208004,60,7,0.11666666666666667
636055f49a523474dcacdd2c735107b370fefe8f1de0d0ffafa1fefb9f4a1bd9,96,48,0.5
636055f49a523474dcacdd2c735107b370fefe8f1de0d0ffafa1fefb9f4a1bd9,1440,91,0.06319444444444444
636055f49a523474dcacdd2c735107b370fefe8f1de0d0ffafa1fefb9f4a1bd9,249,71,0.285140562248996
636055f49a523474dcacdd2c735107b370fefe8f1de0d0ffafa1fefb9f4a1bd9,287,74,0.2578397212543554
636055f49a523474dcacdd2c735107b370fefe8f1de0d0ffafa1fefb9f4a1bd9,250,69,0.276
ce183e7fedb254b1cb919059b212275094152acb508c3816975ac6f8c2679b82,352,90,0.2556818181818182
ce183e7fedb254b1cb919059b212275094152acb508c3816975ac6f8c2679b82,352,90,0.2556818181818182
ee2672fdea6a83addf651e335c28a83f040e6aac4c0a6177d8a7fffffa105ce4,6,6,1.0
956505662fff6dd088d05b5ee9bb09c81b8e86b2cfd5b78efdb3b8e9ec6bbf72,281665,18119,0.06432819129107273
3f0d48c66b3bfcd266a9b281d2a9fda7b822e9dbb227e46b241168cd08a6777b,4,2,0.5
3f0d48c66b3bfcd266a9b281d2a9fda7b822e9dbb227e46b241168cd08a6777b,2,2,1.0
3f0d48c66b3bfcd266a9b281d2a9fda7b822e9dbb227e46b241168cd08a6777b,1,1,1.0
3f0d48c66b3bfcd266a9b281d2a9fda7b822e9dbb227e46b241168cd08a6777b,2,1,0.5
41520eeee861a074fb414eea8862b4fc14846596fe9eeff01e5f0802389cccb0,96,48,0.5
ef85f52bb0cc91b231d8e986849677f67e380a82a30038d117d93bb4d66c9e41,288,72,0.25
b2aba1b582584463214203be95825655e0251c6bedb7f1c14fd1caa7fd81c296,1,1,1.0
edc199188e2a5edd948322be901a1039715282aa67ced4f18e63aa236606be05,287,89,0.31010452961672474
2cee10c319a0daed263d901695a209f9ad830b5f83316c7f774cd4a5ba0a6c61,289,75,0.25951557093425603
299f55bc8cfdf82ff49c5c18a182efeaed5659715a3ea1441e9fb337bde2e858,288,74,0.2569444444444444
041dea260bd75812674b039ca016993e31ea69f629c57a198f533efac1bface8,1440,152,0.10555555555555556
041dea260bd75812674b039ca016993e31ea69f629c57a198f533efac1bface8,1440,150,0.10416666666666667
e256a9c2500963791a7c60aa087b8fe16ee005943f80ade41469319fed19da22,23,15,0.6521739130434783
e256a9c2500963791a7c60aa087b8fe16ee005943f80ade41469319fed19da22,20,16,0.8
e256a9c2500963791a7c60aa087b8fe16ee005943f80ade41469319fed19da22,20,13,0.65
e256a9c2500963791a7c60aa087b8fe16ee005943f80ade41469319fed19da22,58,4,0.06896551724137931
e256a9c2500963791a7c60aa087b8fe16ee005943f80ade41469319fed19da22,10,4,0.4
e256a9c2500963791a7c60aa087b8fe16ee005943f80ade41469319fed19da22,5,5,1.0
e256a9c2500963791a7c60aa087b8fe16ee005943f80ade41469319fed19da22,5,2,0.4
e256a9c2500963791a7c60aa087b8fe16ee005943f80ade41469319fed19da22,58,4,0.06896551724137931
e256a9c2500963791a7c60aa087b8fe16ee005943f80ade41469319fed19da22,5,1,0.2
e256a9c2500963791a7c60aa087b8fe16ee005943f80ade41469319fed19da22,5,5,1.0
25f41895f09093e8c2eedd4ac4be20f18a851dd60b03a9ddf50206bd3fee4ff4,288,74,0.2569444444444444
29ffaaad79eb1462d1515e825a20bfc8bd059a72017f8b3950c47fed23cb3421,1,1,1.0
29ffaaad79eb1462d1515e825a20bfc8bd059a72017f8b3950c47fed23cb3421,1,1,1.0
729d2083449256296100689af6cc7bb057434d5d2281744065fd1e9968fe0922,288,74,0.2569444444444444
6d7d02ecc28f005bd2d5b9a67de9593256af84e29833c22488420ea8185a613e,1,1,1.0
909ce6c88b20e5d526f4075109fd19da7a9b7bf325c97510ddd9ceb946613d0e,1,1,1.0
909ce6c88b20e5d526f4075109fd19da7a9b7bf325c97510ddd9ceb946613d0e,288,72,0.25
d1c9e7263df2de8d6a2c2a7a54effabce60314bd282403bef4e1716437fad534,31,17,0.5483870967741935
718efeffef572422b30abd141bb67f5d81864b21a4371a64e48b257cf732af89,1440,90,0.0625
934ea96e2c4086fc3305bcf9bbe10e84992f145ba0491270134e41f4f8ea7ead,28,18,0.6428571428571429
825a70c9ebf2696592f6c8a416e2a11552df6d74eeaf81a03c52dff384cb4819,1,1,1.0
cbd6bb15369e9841891accf9ba6b1f012ace167344226da603bccead2fc2a42c,1,1,1.0
a9628739234248f4740f576c3031f16e6cef74d1bed5f94b3eaff075767b3483,11481,725,0.06314780942426618
a9628739234248f4740f576c3031f16e6cef74d1bed5f94b3eaff075767b3483,482,176,0.3651452282157676
a9628739234248f4740f576c3031f16e6cef74d1bed5f94b3eaff075767b3483,500,500,1.0
90a07479546aac009820def2c08ee160e6bd7a1cedc48004c11d9d3f8444d3b4,2,2,1.0
90a07479546aac009820def2c08ee160e6bd7a1cedc48004c11d9d3f8444d3b4,1440,160,0.1111111111111111
90a07479546aac009820def2c08ee160e6bd7a1cedc48004c11d9d3f8444d3b4,1440,164,0.11388888888888889
90a07479546aac009820def2c08ee160e6bd7a1cedc48004c11d9d3f8444d3b4,2880,180,0.0625
90a07479546aac009820def2c08ee160e6bd7a1cedc48004c11d9d3f8444d3b4,6,6,1.0
f00d53695a42919ed9df2c9de2097ec434734df28ef11cea13a188113dc06990,1440,90,0.0625
e887819afb1add593fbee1ee57384ee7a778f6477103b531018aba677d7b681f,720,90,0.125
e887819afb1add593fbee1ee57384ee7a778f6477103b531018aba677d7b681f,1076,97,0.09014869888475836
e887819afb1add593fbee1ee57384ee7a778f6477103b531018aba677d7b681f,1077,97,0.09006499535747446
1435b4510b67cb528ea023779c3aee26a82bde5da82652ef1b578c14b25a69c3,1,1,1.0
1435b4510b67cb528ea023779c3aee26a82bde5da82652ef1b578c14b25a69c3,1,1,1.0
1435b4510b67cb528ea023779c3aee26a82bde5da82652ef1b578c14b25a69c3,77,33,0.42857142857142855
1435b4510b67cb528ea023779c3aee26a82bde5da82652ef1b578c14b25a69c3,77,33,0.42857142857142855
159e335d489fb17bbd6def391f80c355dc382aafbbf60596f33c195e493b0e9a,1084,239,0.22047970479704798
159e335d489fb17bbd6def391f80c355dc382aafbbf60596f33c195e493b0e9a,1327,230,0.1733232856066315
159e335d489fb17bbd6def391f80c355dc382aafbbf60596f33c195e493b0e9a,327,99,0.30275229357798167
159e335d489fb17bbd6def391f80c355dc382aafbbf60596f33c195e493b0e9a,1416,265,0.18714689265536724
159e335d489fb17bbd6def391f80c355dc382aafbbf60596f33c195e493b0e9a,2632,429,0.16299392097264437
159e335d489fb17bbd6def391f80c355dc382aafbbf60596f33c195e493b0e9a,1314,208,0.1582952815829528
159e335d489fb17bbd6def391f80c355dc382aafbbf60596f33c195e493b0e9a,502,157,0.31274900398406374
159e335d489fb17bbd6def391f80c355dc382aafbbf60596f33c195e493b0e9a,1313,205,0.15613099771515612
159e335d489fb17bbd6def391f80c355dc382aafbbf60596f33c195e493b0e9a,2705,422,0.15600739371534195
159e335d489fb17bbd6def391f80c355dc382aafbbf60596f33c195e493b0e9a,16936,2235,0.1319674067076051
159e335d489fb17bbd6def391f80c355dc382aafbbf60596f33c195e493b0e9a,2625,435,0.1657142857142857
159e335d489fb17bbd6def391f80c355dc382aafbbf60596f33c195e493b0e9a,1080,244,0.22592592592592592
159e335d489fb17bbd6def391f80c355dc382aafbbf60596f33c195e493b0e9a,1257,257,0.20445505171042164
7204fd33b4631b7e1c1c9f0d2a7f8f6942dafa09d8e7654d59657dfc52c44527,115,54,0.46956521739130436
7204fd33b4631b7e1c1c9f0d2a7f8f6942dafa09d8e7654d59657dfc52c44527,43,35,0.813953488372093
7204fd33b4631b7e1c1c9f0d2a7f8f6942dafa09d8e7654d59657dfc52c44527,43,35,0.813953488372093
7204fd33b4631b7e1c1c9f0d2a7f8f6942dafa09d8e7654d59657dfc52c44527,163,79,0.48466257668711654
7204fd33b4631b7e1c1c9f0d2a7f8f6942dafa09d8e7654d59657dfc52c44527,117,54,0.46153846153846156
7204fd33b4631b7e1c1c9f0d2a7f8f6942dafa09d8e7654d59657dfc52c44527,45,36,0.8
7204fd33b4631b7e1c1c9f0d2a7f8f6942dafa09d8e7654d59657dfc52c44527,45,36,0.8
7204fd33b4631b7e1c1c9f0d2a7f8f6942dafa09d8e7654d59657dfc52c44527,1,1,1.0
7204fd33b4631b7e1c1c9f0d2a7f8f6942dafa09d8e7654d59657dfc52c44527,165,79,0.47878787878787876
bedb2f04f2ad8f8ec39efd903d0580b014cf7b7acc470687f85c3fd808a1f2c5,1440,157,0.10902777777777778
fbb5f367c581476a53a186c0b542d146073bed7a0d84567b10077bc3354a3cf0,1441,91,0.06315058986814712
fbb5f367c581476a53a186c0b542d146073bed7a0d84567b10077bc3354a3cf0,97,48,0.4948453608247423
fbb5f367c581476a53a186c0b542d146073bed7a0d84567b10077bc3354a3cf0,480,80,0.16666666666666666
fbb5f367c581476a53a186c0b542d146073bed7a0d84567b10077bc3354a3cf0,99,49,0.494949494949495
fbb5f367c581476a53a186c0b542d146073bed7a0d84567b10077bc3354a3cf0,1440,90,0.0625
fbb5f367c581476a53a186c0b542d146073bed7a0d84567b10077bc3354a3cf0,2,2,1.0
fbb5f367c581476a53a186c0b542d146073bed7a0d84567b10077bc3354a3cf0,1440,90,0.0625
fbb5f367c581476a53a186c0b542d146073bed7a0d84567b10077bc3354a3cf0,1440,90,0.0625
fbb5f367c581476a53a186c0b542d146073bed7a0d84567b10077bc3354a3cf0,288,72,0.25
fbb5f367c581476a53a186c0b542d146073bed7a0d84567b10077bc3354a3cf0,24,24,1.0
ec26f7f42abca1fa1a614201c2412374715ccc0ed99d4b7ce263aaa6fbd4a06d,1,1,1.0
ec26f7f42abca1fa1a614201c2412374715ccc0ed99d4b7ce263aaa6fbd4a06d,1,1,1.0
77f7e600286d05f157b1af0a800f6a927a1c27a361c1263ff8d57ee87e0ab36a,1,1,1.0
77f7e600286d05f157b1af0a800f6a927a1c27a361c1263ff8d57ee87e0ab36a,96,48,0.5
77f7e600286d05f157b1af0a800f6a927a1c27a361c1263ff8d57ee87e0ab36a,288,73,0.2534722222222222
984372d34905c78c11f6064350ab92c3c47dcc8f3eb33696a3448ea7cf297baf,8,8,1.0
984372d34905c78c11f6064350ab92c3c47dcc8f3eb33696a3448ea7cf297baf,1095,223,0.20365296803652969
984372d34905c78c11f6064350ab92c3c47dcc8f3eb33696a3448ea7cf297baf,48,48,1.0
984372d34905c78c11f6064350ab92c3c47dcc8f3eb33696a3448ea7cf297baf,15,15,1.0
984372d34905c78c11f6064350ab92c3c47dcc8f3eb33696a3448ea7cf297baf,48,48,1.0
984372d34905c78c11f6064350ab92c3c47dcc8f3eb33696a3448ea7cf297baf,48,48,1.0
984372d34905c78c11f6064350ab92c3c47dcc8f3eb33696a3448ea7cf297baf,13,13,1.0
984372d34905c78c11f6064350ab92c3c47dcc8f3eb33696a3448ea7cf297baf,8,8,1.0
984372d34905c78c11f6064350ab92c3c47dcc8f3eb33696a3448ea7cf297baf,5,5,1.0
984372d34905c78c11f6064350ab92c3c47dcc8f3eb33696a3448ea7cf297baf,48,48,1.0
984372d34905c78c11f6064350ab92c3c47dcc8f3eb33696a3448ea7cf297baf,48,48,1.0
984372d34905c78c11f6064350ab92c3c47dcc8f3eb33696a3448ea7cf297baf,48,48,1.0
984372d34905c78c11f6064350ab92c3c47dcc8f3eb33696a3448ea7cf297baf,48,48,1.0
984372d34905c78c11f6064350ab92c3c47dcc8f3eb33696a3448ea7cf297baf,2,2,1.0
984372d34905c78c11f6064350ab92c3c47dcc8f3eb33696a3448ea7cf297baf,2,2,1.0
984372d34905c78c11f6064350ab92c3c47dcc8f3eb33696a3448ea7cf297baf,48,48,1.0
984372d34905c78c11f6064350ab92c3c47dcc8f3eb33696a3448ea7cf297baf,48,48,1.0
984372d34905c78c11f6064350ab92c3c47dcc8f3eb33696a3448ea7cf297baf,101,96,0.9504950495049505
984372d34905c78c11f6064350ab92c3c47dcc8f3eb33696a3448ea7cf297baf,5,5,1.0
984372d34905c78c11f6064350ab92c3c47dcc8f3eb33696a3448ea7cf297baf,48,48,1.0
984372d34905c78c11f6064350ab92c3c47dcc8f3eb33696a3448ea7cf297baf,144,108,0.75
984372d34905c78c11f6064350ab92c3c47dcc8f3eb33696a3448ea7cf297baf,48,48,1.0
984372d34905c78c11f6064350ab92c3c47dcc8f3eb33696a3448ea7cf297baf,48,48,1.0
984372d34905c78c11f6064350ab92c3c47dcc8f3eb33696a3448ea7cf297baf,144,109,0.7569444444444444
984372d34905c78c11f6064350ab92c3c47dcc8f3eb33696a3448ea7cf297baf,48,48,1.0
c9bd5beb7d0b45f49e2b34c67a7ffe57e67ae6eb41d0d2e2d1e56532e8c52853,29,13,0.4482758620689655
c9bd5beb7d0b45f49e2b34c67a7ffe57e67ae6eb41d0d2e2d1e56532e8c52853,1,1,1.0
c9bd5beb7d0b45f49e2b34c67a7ffe57e67ae6eb41d0d2e2d1e56532e8c52853,1,1,1.0
c9bd5beb7d0b45f49e2b34c67a7ffe57e67ae6eb41d0d2e2d1e56532e8c52853,8,8,1.0
c9bd5beb7d0b45f49e2b34c67a7ffe57e67ae6eb41d0d2e2d1e56532e8c52853,13,10,0.7692307692307693
c9bd5beb7d0b45f49e2b34c67a7ffe57e67ae6eb41d0d2e2d1e56532e8c52853,1,1,1.0
c9bd5beb7d0b45f49e2b34c67a7ffe57e67ae6eb41d0d2e2d1e56532e8c52853,1,1,1.0
c9bd5beb7d0b45f49e2b34c67a7ffe57e67ae6eb41d0d2e2d1e56532e8c52853,1,1,1.0
c9bd5beb7d0b45f49e2b34c67a7ffe57e67ae6eb41d0d2e2d1e56532e8c52853,1,1,1.0
c9bd5beb7d0b45f49e2b34c67a7ffe57e67ae6eb41d0d2e2d1e56532e8c52853,63,25,0.3968253968253968
c9bd5beb7d0b45f49e2b34c67a7ffe57e67ae6eb41d0d2e2d1e56532e8c52853,5,1,0.2
c9bd5beb7d0b45f49e2b34c67a7ffe57e67ae6eb41d0d2e2d1e56532e8c52853,2,1,0.5
c9bd5beb7d0b45f49e2b34c67a7ffe57e67ae6eb41d0d2e2d1e56532e8c52853,39,15,0.38461538461538464
c9bd5beb7d0b45f49e2b34c67a7ffe57e67ae6eb41d0d2e2d1e56532e8c52853,7,2,0.2857142857142857
c9bd5beb7d0b45f49e2b34c67a7ffe57e67ae6eb41d0d2e2d1e56532e8c52853,7,3,0.42857142857142855
c9bd5beb7d0b45f49e2b34c67a7ffe57e67ae6eb41d0d2e2d1e56532e8c52853,8,5,0.625
c9bd5beb7d0b45f49e2b34c67a7ffe57e67ae6eb41d0d2e2d1e56532e8c52853,3,1,0.3333333333333333
c9bd5beb7d0b45f49e2b34c67a7ffe57e67ae6eb41d0d2e2d1e56532e8c52853,3,1,0.3333333333333333
c9bd5beb7d0b45f49e2b34c67a7ffe57e67ae6eb41d0d2e2d1e56532e8c52853,1,1,1.0
c9bd5beb7d0b45f49e2b34c67a7ffe57e67ae6eb41d0d2e2d1e56532e8c52853,11,4,0.36363636363636365
0d21f11a6a5a12baba6dbb683f451d001ccaa9f00ea488e6e1a3df4b33623cd5,2,2,1.0
8f01f711facd75ecdb2b297d13bf72871fc9dcfcf71ebfcc6d6a89cc0bf2235d,480,80,0.16666666666666666
8f01f711facd75ecdb2b297d13bf72871fc9dcfcf71ebfcc6d6a89cc0bf2235d,480,81,0.16875
8fb7f33b7a7307da7ea91401c85fd815293c5a29623e24a7806bd8f5f97a6402,13,10,0.7692307692307693
47dad124116196a3ccdb1b9c54e540b17224edfccb1f68c4ad968dcc49308a8b,288,283,0.9826388888888888
88d647b862d41df19053f05d68ecf4ee5aa1fc6e91c238e1873bbaa1c4008b76,24,24,1.0
88d647b862d41df19053f05d68ecf4ee5aa1fc6e91c238e1873bbaa1c4008b76,7,6,0.8571428571428571
88d647b862d41df19053f05d68ecf4ee5aa1fc6e91c238e1873bbaa1c4008b76,24,24,1.0
ef8a066ef6fe4fcafba2f6be8794ffbdb9abc73936ba073ea58db3fda96b1bb5,101,36,0.3564356435643564
fb05d49da34c5740f4ec69a810fb94dff2325aec9aadd2b063ebb5206af71a4d,2,1,0.5
08f3066237ade543f7b38d98b453a1b9faf12336008c371a2bbf38bd216c049b,18387,1219,0.06629684015880785
08f3066237ade543f7b38d98b453a1b9faf12336008c371a2bbf38bd216c049b,23036,2038,0.0884702205243966
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,1,1,1.0
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,4,2,0.5
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,1,1,1.0
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,478,52,0.1087866108786611
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,12,3,0.25
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,8,3,0.375
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,1,1,1.0
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,2,2,1.0
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,5,3,0.6
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,3,3,1.0
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,16,5,0.3125
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,16,9,0.5625
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,6,4,0.6666666666666666
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,4,2,0.5
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,494,55,0.11133603238866396
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,40,21,0.525
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,1440,90,0.0625
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,6,6,1.0
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,63,24,0.38095238095238093
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,3,1,0.3333333333333333
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,6,5,0.8333333333333334
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,13,6,0.46153846153846156
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,5,3,0.6
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,11,8,0.7272727272727273
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,63,24,0.38095238095238093
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,2,2,1.0
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,2,2,1.0
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,9,9,1.0
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,6,6,1.0
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,34,11,0.3235294117647059
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,218,29,0.13302752293577982
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,2,2,1.0
e12dd54f8d497f3d00797bfc17a5177bf6ec4c6a47d27bfeb119f94c1cdf1c5b,4,2,0.5
